Reason_ID,accm_txn_complete_time
105278,9/5/2042
100482,9/6/2042
109028,9/7/2042
4966,9/8/2042
114930,9/9/2042
104079,9/10/2042
63703,9/11/2042
9373,9/12/2042
27086,9/13/2042
96618,9/14/2042
119792,9/15/2042
129430,9/16/2042
97118,9/17/2042
21183,9/18/2042
73083,9/19/2042
63268,9/20/2042
71574,9/21/2042
86739,9/22/2042
73327,9/23/2042
76467,9/24/2042
47447,9/25/2042
3935,9/26/2042
86578,9/27/2042
71148,9/28/2042
35797,9/29/2042
80434,9/30/2042
79694,10/1/2042
4315,10/2/2042
129316,10/3/2042
108502,10/4/2042
106691,10/5/2042
107499,10/6/2042
14296,10/7/2042
58347,10/8/2042
15256,10/9/2042
27453,10/10/2042
104487,10/11/2042
15488,10/12/2042
45936,10/13/2042
68691,10/14/2042
89408,10/15/2042
35129,10/16/2042
51083,10/17/2042
50734,10/18/2042
16014,10/19/2042
73350,10/20/2042
65561,10/21/2042
75234,10/22/2042
112252,10/23/2042
6706,10/24/2042
115278,10/25/2042
16451,10/26/2042
115551,10/27/2042
62912,10/28/2042
99417,10/29/2042
47509,10/30/2042
76003,10/31/2042
1825,11/1/2042
64052,11/2/2042
5599,11/3/2042
46272,11/4/2042
2854,11/5/2042
30609,11/6/2042
39136,11/7/2042
128937,11/8/2042
94299,11/9/2042
38125,11/10/2042
42047,11/11/2042
98316,11/12/2042
72998,11/13/2042
36215,11/14/2042
39209,11/15/2042
118384,11/16/2042
113784,11/17/2042
97353,11/18/2042
8401,11/19/2042
48476,11/20/2042
8472,11/21/2042
85290,11/22/2042
21929,11/23/2042
38567,11/24/2042
11797,11/25/2042
13967,11/26/2042
91437,11/27/2042
129271,11/28/2042
20816,11/29/2042
29903,11/30/2042
24540,12/1/2042
43005,12/2/2042
119751,12/3/2042
106535,12/4/2042
127762,12/5/2042
20346,12/6/2042
54124,12/7/2042
122506,12/8/2042
42254,12/9/2042
106706,12/10/2042
91915,12/11/2042
32151,12/12/2042
35904,12/13/2042
61683,12/14/2042
103715,12/15/2042
23868,12/16/2042
86051,12/17/2042
43339,12/18/2042
108984,12/19/2042
98170,12/20/2042
19866,12/21/2042
44958,12/22/2042
24455,12/23/2042
39241,12/24/2042
30795,12/25/2042
22555,12/26/2042
86403,12/27/2042
46521,12/28/2042
72682,12/29/2042
53665,12/30/2042
30632,12/31/2042
119821,1/1/2043
43999,1/2/2043
28463,1/3/2043
62748,1/4/2043
116962,1/5/2043
93575,1/6/2043
52237,1/7/2043
122153,1/8/2043
43404,1/9/2043
7796,1/10/2043
112971,1/11/2043
107734,1/12/2043
29256,1/13/2043
102390,1/14/2043
64733,1/15/2043
97714,1/16/2043
1436,1/17/2043
98405,1/18/2043
56981,1/19/2043
25569,1/20/2043
57084,1/21/2043
72684,1/22/2043
113449,1/23/2043
39965,1/24/2043
27044,1/25/2043
68073,1/26/2043
4930,1/27/2043
72149,1/28/2043
38024,1/29/2043
50152,1/30/2043
58370,1/31/2043
38103,2/1/2043
5513,2/2/2043
20382,2/3/2043
73811,2/4/2043
14181,2/5/2043
31809,2/6/2043
30303,2/7/2043
64947,2/8/2043
76266,2/9/2043
81420,2/10/2043
2435,2/11/2043
77643,2/12/2043
28400,2/13/2043
88991,2/14/2043
29863,2/15/2043
117152,2/16/2043
67494,2/17/2043
40303,2/18/2043
86554,2/19/2043
47863,2/20/2043
29455,2/21/2043
26853,2/22/2043
13700,2/23/2043
76141,2/24/2043
122652,2/25/2043
7519,2/26/2043
119833,2/27/2043
96153,2/28/2043
68455,3/1/2043
82784,3/2/2043
3551,3/3/2043
49248,3/4/2043
98110,3/5/2043
71965,3/6/2043
2470,3/7/2043
29503,3/8/2043
91045,3/9/2043
89652,3/10/2043
129646,3/11/2043
87269,3/12/2043
61667,3/13/2043
30450,3/14/2043
118015,3/15/2043
105556,3/16/2043
111908,3/17/2043
33986,3/18/2043
102355,3/19/2043
61603,3/20/2043
116504,3/21/2043
99756,3/22/2043
62175,3/23/2043
81918,3/24/2043
41266,3/25/2043
39740,3/26/2043
99644,3/27/2043
15791,3/28/2043
75458,3/29/2043
94720,3/30/2043
123090,3/31/2043
49464,4/1/2043
48902,4/2/2043
29217,4/3/2043
100531,4/4/2043
44467,4/5/2043
11766,4/6/2043
20709,4/7/2043
68988,4/8/2043
37082,4/9/2043
8583,4/10/2043
35872,4/11/2043
35434,4/12/2043
75239,4/13/2043
36005,4/14/2043
85163,4/15/2043
11015,4/16/2043
71064,4/17/2043
124843,4/18/2043
7449,4/19/2043
84726,4/20/2043
113746,4/21/2043
27474,4/22/2043
104595,4/23/2043
51591,4/24/2043
47935,4/25/2043
15087,4/26/2043
12994,4/27/2043
62927,4/28/2043
66492,4/29/2043
69811,4/30/2043
97228,5/1/2043
104020,5/2/2043
91490,5/3/2043
20081,5/4/2043
102671,5/5/2043
6650,5/6/2043
20104,5/7/2043
121946,5/8/2043
16044,5/9/2043
1101,5/10/2043
13742,5/11/2043
109835,5/12/2043
54864,5/13/2043
102127,5/14/2043
114537,5/15/2043
86969,5/16/2043
122004,5/17/2043
63047,5/18/2043
95024,5/19/2043
81120,5/20/2043
118543,5/21/2043
53173,5/22/2043
93587,5/23/2043
81074,5/24/2043
118841,5/25/2043
60996,5/26/2043
94127,5/27/2043
81799,5/28/2043
45384,5/29/2043
117542,5/30/2043
17287,5/31/2043
105267,6/1/2043
7963,6/2/2043
44009,6/3/2043
101154,6/4/2043
86539,6/5/2043
123742,6/6/2043
103541,6/7/2043
86363,6/8/2043
91506,6/9/2043
47976,6/10/2043
109777,6/11/2043
90808,6/12/2043
87026,6/13/2043
108662,6/14/2043
30563,6/15/2043
116351,6/16/2043
35699,6/17/2043
63437,6/18/2043
18908,6/19/2043
17534,6/20/2043
101169,6/21/2043
87531,6/22/2043
18907,6/23/2043
104866,6/24/2043
118756,6/25/2043
109707,6/26/2043
2457,6/27/2043
109629,6/28/2043
50461,6/29/2043
95919,6/30/2043
67992,7/1/2043
163,7/2/2043
6475,7/3/2043
81654,7/4/2043
73898,7/5/2043
99117,7/6/2043
75931,7/7/2043
41933,7/8/2043
116214,7/9/2043
93807,7/10/2043
90248,7/11/2043
40835,7/12/2043
99395,7/13/2043
16337,7/14/2043
2377,7/15/2043
126984,7/16/2043
52253,7/17/2043
32924,7/18/2043
15292,7/19/2043
45247,7/20/2043
22872,7/21/2043
55211,7/22/2043
5306,7/23/2043
31297,7/24/2043
115265,7/25/2043
129198,7/26/2043
75059,7/27/2043
14879,7/28/2043
12440,7/29/2043
87723,7/30/2043
39987,7/31/2043
119223,8/1/2043
122200,8/2/2043
55579,8/3/2043
5588,8/4/2043
48933,8/5/2043
110860,8/6/2043
81467,8/7/2043
127059,8/8/2043
55409,8/9/2043
125017,8/10/2043
62684,8/11/2043
43698,8/12/2043
88241,8/13/2043
17402,8/14/2043
15612,8/15/2043
85240,8/16/2043
36936,8/17/2043
113328,8/18/2043
2014,8/19/2043
55551,8/20/2043
16226,8/21/2043
88508,8/22/2043
123666,8/23/2043
66128,8/24/2043
84319,8/25/2043
127770,8/26/2043
84279,8/27/2043
65222,8/28/2043
44178,8/29/2043
118160,8/30/2043
39038,8/31/2043
80794,9/1/2043
12269,9/2/2043
92660,9/3/2043
30424,9/4/2043
1104,9/5/2043
49340,9/6/2043
31559,9/7/2043
5756,9/8/2043
105991,9/9/2043
8372,9/10/2043
60117,9/11/2043
116241,9/12/2043
58738,9/13/2043
51953,9/14/2043
121274,9/15/2043
25792,9/16/2043
9937,9/17/2043
70944,9/18/2043
2386,9/19/2043
42121,9/20/2043
507,9/21/2043
2217,9/22/2043
86621,9/23/2043
47381,9/24/2043
5531,9/25/2043
667,9/26/2043
28448,9/27/2043
97460,9/28/2043
77694,9/29/2043
7551,9/30/2043
87071,10/1/2043
15001,10/2/2043
89441,10/3/2043
109015,10/4/2043
94535,10/5/2043
45737,10/6/2043
94888,10/7/2043
14783,10/8/2043
126955,10/9/2043
102994,10/10/2043
79004,10/11/2043
76510,10/12/2043
100968,10/13/2043
17077,10/14/2043
15179,10/15/2043
75398,10/16/2043
129435,10/17/2043
106742,10/18/2043
1737,10/19/2043
26891,10/20/2043
109064,10/21/2043
66234,10/22/2043
79763,10/23/2043
89261,10/24/2043
94173,10/25/2043
2599,10/26/2043
85609,10/27/2043
3095,10/28/2043
47367,10/29/2043
23317,10/30/2043
111391,10/31/2043
37192,11/1/2043
59742,11/2/2043
61764,11/3/2043
39359,11/4/2043
38614,11/5/2043
74390,11/6/2043
852,11/7/2043
87533,11/8/2043
64033,11/9/2043
32133,11/10/2043
128673,11/11/2043
123157,11/12/2043
88619,11/13/2043
52644,11/14/2043
70464,11/15/2043
66640,11/16/2043
97125,11/17/2043
3696,11/18/2043
49299,11/19/2043
90013,11/20/2043
5011,11/21/2043
96591,11/22/2043
5631,11/23/2043
15318,11/24/2043
107368,11/25/2043
70302,11/26/2043
77133,11/27/2043
51704,11/28/2043
117452,11/29/2043
104630,11/30/2043
84983,12/1/2043
115709,12/2/2043
119041,12/3/2043
72260,12/4/2043
62921,12/5/2043
32673,12/6/2043
11872,12/7/2043
121399,12/8/2043
62509,12/9/2043
115499,12/10/2043
68324,12/11/2043
8011,12/12/2043
112973,12/13/2043
105744,12/14/2043
30373,12/15/2043
106781,12/16/2043
120036,12/17/2043
58272,12/18/2043
2396,12/19/2043
1231,12/20/2043
77400,12/21/2043
51856,12/22/2043
63078,12/23/2043
109982,12/24/2043
101629,12/25/2043
120522,12/26/2043
62471,12/27/2043
89933,12/28/2043
76883,12/29/2043
14161,12/30/2043
123429,12/31/2043
48116,1/1/2044
33030,1/2/2044
16912,1/3/2044
15196,1/4/2044
34521,1/5/2044
25855,1/6/2044
125448,1/7/2044
17978,1/8/2044
63240,1/9/2044
49158,1/10/2044
122438,1/11/2044
101455,1/12/2044
88967,1/13/2044
13200,1/14/2044
100774,1/15/2044
13827,1/16/2044
16963,1/17/2044
92543,1/18/2044
40463,1/19/2044
111794,1/20/2044
116708,1/21/2044
83482,1/22/2044
67726,1/23/2044
65363,1/24/2044
5402,1/25/2044
84961,1/26/2044
35685,1/27/2044
44713,1/28/2044
86692,1/29/2044
107249,1/30/2044
65293,1/31/2044
56238,2/1/2044
97873,2/2/2044
51355,2/3/2044
97222,2/4/2044
74203,2/5/2044
67745,2/6/2044
6816,2/7/2044
127325,2/8/2044
86364,2/9/2044
43080,2/10/2044
95068,2/11/2044
59380,2/12/2044
93755,2/13/2044
60895,2/14/2044
102270,2/15/2044
81990,2/16/2044
82659,2/17/2044
27721,2/18/2044
62023,2/19/2044
16273,2/20/2044
82505,2/21/2044
59810,2/22/2044
87183,2/23/2044
1235,2/24/2044
70809,2/25/2044
34649,2/26/2044
100677,2/27/2044
54370,2/28/2044
106870,2/29/2044
43356,3/1/2044
57536,3/2/2044
54790,3/3/2044
74976,3/4/2044
11490,3/5/2044
25247,3/6/2044
50890,3/7/2044
809,3/8/2044
23421,3/9/2044
8694,3/10/2044
94911,3/11/2044
41201,3/12/2044
36134,3/13/2044
19704,3/14/2044
111903,3/15/2044
10266,3/16/2044
88213,3/17/2044
53037,3/18/2044
109805,3/19/2044
11780,3/20/2044
75245,3/21/2044
100669,3/22/2044
100191,3/23/2044
46033,3/24/2044
7203,3/25/2044
112455,3/26/2044
108624,3/27/2044
110210,3/28/2044
68819,3/29/2044
53505,3/30/2044
65998,3/31/2044
91268,4/1/2044
38791,4/2/2044
16110,4/3/2044
115042,4/4/2044
69560,4/5/2044
670,4/6/2044
117722,4/7/2044
76662,4/8/2044
88227,4/9/2044
11288,4/10/2044
60817,4/11/2044
56261,4/12/2044
45962,4/13/2044
62093,4/14/2044
27387,4/15/2044
122695,4/16/2044
53308,4/17/2044
72210,4/18/2044
70203,4/19/2044
67351,4/20/2044
97219,4/21/2044
49431,4/22/2044
14616,4/23/2044
39569,4/24/2044
127928,4/25/2044
43315,4/26/2044
12528,4/27/2044
98540,4/28/2044
48653,4/29/2044
58811,4/30/2044
126475,5/1/2044
58431,5/2/2044
27923,5/3/2044
20867,5/4/2044
56603,5/5/2044
125463,5/6/2044
18167,5/7/2044
125523,5/8/2044
33573,5/9/2044
94560,5/10/2044
60138,5/11/2044
63881,5/12/2044
59866,5/13/2044
64322,5/14/2044
11959,5/15/2044
77451,5/16/2044
61809,5/17/2044
104804,5/18/2044
95377,5/19/2044
51,5/20/2044
100575,5/21/2044
696,5/22/2044
121066,5/23/2044
30209,5/24/2044
96749,5/25/2044
25112,5/26/2044
129844,5/27/2044
119417,5/28/2044
97768,5/29/2044
104514,5/30/2044
45575,5/31/2044
117794,6/1/2044
45087,6/2/2044
62008,6/3/2044
22242,6/4/2044
49516,6/5/2044
70620,6/6/2044
110117,6/7/2044
43358,6/8/2044
77853,6/9/2044
18198,6/10/2044
34629,6/11/2044
60871,6/12/2044
65792,6/13/2044
84462,6/14/2044
102081,6/15/2044
10531,6/16/2044
35660,6/17/2044
117341,6/18/2044
127077,6/19/2044
56130,6/20/2044
4259,6/21/2044
17671,6/22/2044
117626,6/23/2044
49337,6/24/2044
62173,6/25/2044
55102,6/26/2044
30564,6/27/2044
76031,6/28/2044
42728,6/29/2044
106910,6/30/2044
14885,7/1/2044
70356,7/2/2044
19259,7/3/2044
85740,7/4/2044
95112,7/5/2044
106055,7/6/2044
62808,7/7/2044
31649,7/8/2044
11597,7/9/2044
81077,7/10/2044
108075,7/11/2044
92560,7/12/2044
59909,7/13/2044
58633,7/14/2044
29532,7/15/2044
37917,7/16/2044
89598,7/17/2044
96151,7/18/2044
18580,7/19/2044
47897,7/20/2044
84156,7/21/2044
116790,7/22/2044
119967,7/23/2044
80403,7/24/2044
99878,7/25/2044
307,7/26/2044
68240,7/27/2044
59116,7/28/2044
108348,7/29/2044
42733,7/30/2044
2333,7/31/2044
53639,8/1/2044
36573,8/2/2044
116072,8/3/2044
80863,8/4/2044
41723,8/5/2044
61277,8/6/2044
94580,8/7/2044
48121,8/8/2044
70638,8/9/2044
21017,8/10/2044
50068,8/11/2044
57545,8/12/2044
54642,8/13/2044
74053,8/14/2044
55128,8/15/2044
1851,8/16/2044
13236,8/17/2044
37818,8/18/2044
67154,8/19/2044
34638,8/20/2044
90265,8/21/2044
4204,8/22/2044
76773,8/23/2044
94914,8/24/2044
63271,8/25/2044
13767,8/26/2044
54382,8/27/2044
98274,8/28/2044
123251,8/29/2044
83671,8/30/2044
26773,8/31/2044
105358,9/1/2044
97983,9/2/2044
88760,9/3/2044
57466,9/4/2044
38893,9/5/2044
84788,9/6/2044
109365,9/7/2044
964,9/8/2044
69652,9/9/2044
98526,9/10/2044
126568,9/11/2044
98066,9/12/2044
3599,9/13/2044
71212,9/14/2044
44770,9/15/2044
88122,9/16/2044
55379,9/17/2044
86773,9/18/2044
91030,9/19/2044
48486,9/20/2044
109341,9/21/2044
58277,9/22/2044
106265,9/23/2044
108176,9/24/2044
96479,9/25/2044
34403,9/26/2044
87148,9/27/2044
4186,9/28/2044
25940,9/29/2044
129238,9/30/2044
77878,10/1/2044
128626,10/2/2044
110984,10/3/2044
2496,10/4/2044
101839,10/5/2044
115919,10/6/2044
33913,10/7/2044
114486,10/8/2044
16624,10/9/2044
101953,10/10/2044
56164,10/11/2044
44585,10/12/2044
57412,10/13/2044
49461,10/14/2044
67839,10/15/2044
70256,10/16/2044
1468,10/17/2044
115638,10/18/2044
103309,10/19/2044
1511,10/20/2044
109396,10/21/2044
97238,10/22/2044
26829,10/23/2044
86979,10/24/2044
127652,10/25/2044
99994,10/26/2044
9865,10/27/2044
71222,10/28/2044
68728,10/29/2044
22523,10/30/2044
13969,10/31/2044
107165,11/1/2044
28194,11/2/2044
30334,11/3/2044
89853,11/4/2044
37768,11/5/2044
110158,11/6/2044
129385,11/7/2044
1028,11/8/2044
8188,11/9/2044
15943,11/10/2044
18924,11/11/2044
43443,11/12/2044
111037,11/13/2044
32567,11/14/2044
92910,11/15/2044
65613,11/16/2044
105508,11/17/2044
3266,11/18/2044
45805,11/19/2044
23064,11/20/2044
57974,11/21/2044
77934,11/22/2044
53700,11/23/2044
35452,11/24/2044
115689,11/25/2044
60215,11/26/2044
70189,11/27/2044
102608,11/28/2044
68853,11/29/2044
108129,11/30/2044
109813,12/1/2044
82048,12/2/2044
19103,12/3/2044
39001,12/4/2044
33789,12/5/2044
14285,12/6/2044
123789,12/7/2044
66149,12/8/2044
12870,12/9/2044
41491,12/10/2044
118026,12/11/2044
99855,12/12/2044
52964,12/13/2044
63891,12/14/2044
8994,12/15/2044
95011,12/16/2044
103378,12/17/2044
11889,12/18/2044
100008,12/19/2044
64564,12/20/2044
15076,12/21/2044
26474,12/22/2044
82512,12/23/2044
112048,12/24/2044
120001,12/25/2044
88060,12/26/2044
70800,12/27/2044
65791,12/28/2044
13835,12/29/2044
120501,12/30/2044
10948,12/31/2044
97472,1/1/2045
110153,1/2/2045
95074,1/3/2045
20462,1/4/2045
40981,1/5/2045
40887,1/6/2045
60011,1/7/2045
126978,1/8/2045
29447,1/9/2045
129319,1/10/2045
108185,1/11/2045
83744,1/12/2045
46385,1/13/2045
122199,1/14/2045
73567,1/15/2045
43006,1/16/2045
116432,1/17/2045
64054,1/18/2045
102531,1/19/2045
51985,1/20/2045
36665,1/21/2045
23483,1/22/2045
62268,1/23/2045
38216,1/24/2045
106608,1/25/2045
21551,1/26/2045
109172,1/27/2045
25674,1/28/2045
116362,1/29/2045
61344,1/30/2045
118051,1/31/2045
80134,2/1/2045
106855,2/2/2045
33489,2/3/2045
114659,2/4/2045
128283,2/5/2045
82336,2/6/2045
56698,2/7/2045
47399,2/8/2045
11967,2/9/2045
104953,2/10/2045
70169,2/11/2045
15184,2/12/2045
73954,2/13/2045
113104,2/14/2045
47506,2/15/2045
112915,2/16/2045
27655,2/17/2045
40439,2/18/2045
42697,2/19/2045
31597,2/20/2045
44216,2/21/2045
34174,2/22/2045
3107,2/23/2045
62241,2/24/2045
40813,2/25/2045
3065,2/26/2045
59127,2/27/2045
47728,2/28/2045
19118,3/1/2045
56846,3/2/2045
30589,3/3/2045
102723,3/4/2045
100362,3/5/2045
19598,3/6/2045
108297,3/7/2045
74463,3/8/2045
16132,3/9/2045
77499,3/10/2045
70568,3/11/2045
93027,3/12/2045
72823,3/13/2045
28783,3/14/2045
81258,3/15/2045
111217,3/16/2045
105767,3/17/2045
82981,3/18/2045
76124,3/19/2045
127909,3/20/2045
57306,3/21/2045
17178,3/22/2045
46647,3/23/2045
86737,3/24/2045
119386,3/25/2045
47404,3/26/2045
78859,3/27/2045
57104,3/28/2045
65085,3/29/2045
84444,3/30/2045
100762,3/31/2045
52860,4/1/2045
123339,4/2/2045
42522,4/3/2045
73121,4/4/2045
103061,4/5/2045
121325,4/6/2045
99792,4/7/2045
97071,4/8/2045
64520,4/9/2045
61644,4/10/2045
12839,4/11/2045
128715,4/12/2045
65186,4/13/2045
127018,4/14/2045
99194,4/15/2045
20829,4/16/2045
25913,4/17/2045
1493,4/18/2045
32437,4/19/2045
101496,4/20/2045
108329,4/21/2045
32246,4/22/2045
82831,4/23/2045
126194,4/24/2045
61501,4/25/2045
79214,4/26/2045
55319,4/27/2045
72401,4/28/2045
6227,4/29/2045
44090,4/30/2045
72254,5/1/2045
16894,5/2/2045
85890,5/3/2045
34941,5/4/2045
121078,5/5/2045
91133,5/6/2045
8594,5/7/2045
62764,5/8/2045
124430,5/9/2045
61597,5/10/2045
45381,5/11/2045
6553,5/12/2045
78248,5/13/2045
45,5/14/2045
119069,5/15/2045
108168,5/16/2045
45623,5/17/2045
82751,5/18/2045
112893,5/19/2045
64712,5/20/2045
55832,5/21/2045
122822,5/22/2045
2933,5/23/2045
101262,5/24/2045
126744,5/25/2045
35850,5/26/2045
129759,5/27/2045
55365,5/28/2045
22755,5/29/2045
72339,5/30/2045
89333,5/31/2045
86313,6/1/2045
38458,6/2/2045
36477,6/3/2045
23636,6/4/2045
209,6/5/2045
37321,6/6/2045
26338,6/7/2045
41411,6/8/2045
5324,6/9/2045
4983,6/10/2045
125649,6/11/2045
78784,6/12/2045
61059,6/13/2045
105490,6/14/2045
98090,6/15/2045
25079,6/16/2045
122662,6/17/2045
28394,6/18/2045
19934,6/19/2045
7400,6/20/2045
97717,6/21/2045
58583,6/22/2045
92584,6/23/2045
86612,6/24/2045
36482,6/25/2045
62840,6/26/2045
70864,6/27/2045
101,6/28/2045
112946,6/29/2045
23753,6/30/2045
78061,7/1/2045
102614,7/2/2045
13628,7/3/2045
64987,7/4/2045
12348,7/5/2045
89953,7/6/2045
77691,7/7/2045
19889,7/8/2045
5700,7/9/2045
92463,7/10/2045
100153,7/11/2045
82655,7/12/2045
76432,7/13/2045
5778,7/14/2045
38821,7/15/2045
95397,7/16/2045
111212,7/17/2045
42841,7/18/2045
94371,7/19/2045
96250,7/20/2045
117005,7/21/2045
33015,7/22/2045
28502,7/23/2045
47876,7/24/2045
56037,7/25/2045
26568,7/26/2045
33703,7/27/2045
83474,7/28/2045
126889,7/29/2045
9173,7/30/2045
3421,7/31/2045
83204,8/1/2045
126650,8/2/2045
102863,8/3/2045
53267,8/4/2045
83712,8/5/2045
19950,8/6/2045
87892,8/7/2045
118297,8/8/2045
110452,8/9/2045
45008,8/10/2045
26979,8/11/2045
95234,8/12/2045
103033,8/13/2045
71898,8/14/2045
114997,8/15/2045
117926,8/16/2045
66582,8/17/2045
59393,8/18/2045
54346,8/19/2045
55309,8/20/2045
112934,8/21/2045
107155,8/22/2045
66471,8/23/2045
1374,8/24/2045
89522,8/25/2045
64711,8/26/2045
77095,8/27/2045
72780,8/28/2045
10419,8/29/2045
128892,8/30/2045
72871,8/31/2045
17059,9/1/2045
68028,9/2/2045
14122,9/3/2045
21124,9/4/2045
73351,9/5/2045
71362,9/6/2045
96341,9/7/2045
112653,9/8/2045
110870,9/9/2045
25716,9/10/2045
9473,9/11/2045
25666,9/12/2045
63146,9/13/2045
16640,9/14/2045
116632,9/15/2045
118961,9/16/2045
56138,9/17/2045
109756,9/18/2045
82064,9/19/2045
103460,9/20/2045
107589,9/21/2045
107132,9/22/2045
32261,9/23/2045
103695,9/24/2045
129273,9/25/2045
66560,9/26/2045
21815,9/27/2045
121383,9/28/2045
9849,9/29/2045
79151,9/30/2045
10886,10/1/2045
36076,10/2/2045
25448,10/3/2045
4117,10/4/2045
56731,10/5/2045
3072,10/6/2045
15736,10/7/2045
13303,10/8/2045
5220,10/9/2045
12240,10/10/2045
6254,10/11/2045
70037,10/12/2045
113656,10/13/2045
38607,10/14/2045
22287,10/15/2045
12125,10/16/2045
74215,10/17/2045
86049,10/18/2045
107930,10/19/2045
29674,10/20/2045
42565,10/21/2045
68844,10/22/2045
16688,10/23/2045
24279,10/24/2045
60995,10/25/2045
110881,10/26/2045
61163,10/27/2045
53057,10/28/2045
17515,10/29/2045
49806,10/30/2045
1321,10/31/2045
116706,11/1/2045
108600,11/2/2045
91539,11/3/2045
38595,11/4/2045
28920,11/5/2045
20787,11/6/2045
3553,11/7/2045
48796,11/8/2045
83661,11/9/2045
96794,11/10/2045
129308,11/11/2045
31060,11/12/2045
16950,11/13/2045
85281,11/14/2045
98964,11/15/2045
119231,11/16/2045
82703,11/17/2045
33857,11/18/2045
100041,11/19/2045
23596,11/20/2045
14264,11/21/2045
26649,11/22/2045
8157,11/23/2045
122107,11/24/2045
7643,11/25/2045
34902,11/26/2045
74551,11/27/2045
12588,11/28/2045
62692,11/29/2045
70239,11/30/2045
115857,12/1/2045
89531,12/2/2045
121340,12/3/2045
45273,12/4/2045
21330,12/5/2045
129677,12/6/2045
27220,12/7/2045
100751,12/8/2045
99396,12/9/2045
96897,12/10/2045
116172,12/11/2045
71315,12/12/2045
37686,12/13/2045
40050,12/14/2045
124230,12/15/2045
111918,12/16/2045
93867,12/17/2045
110047,12/18/2045
35144,12/19/2045
118072,12/20/2045
11823,12/21/2045
87297,12/22/2045
72247,12/23/2045
5988,12/24/2045
28692,12/25/2045
96606,12/26/2045
77845,12/27/2045
61145,12/28/2045
108545,12/29/2045
113644,12/30/2045
21878,12/31/2045
46485,1/1/2046
27722,1/2/2046
99382,1/3/2046
59360,1/4/2046
59576,1/5/2046
110462,1/6/2046
122019,1/7/2046
73020,1/8/2046
30031,1/9/2046
106714,1/10/2046
34585,1/11/2046
103108,1/12/2046
105759,1/13/2046
23896,1/14/2046
88975,1/15/2046
7020,1/16/2046
64244,1/17/2046
3015,1/18/2046
79195,1/19/2046
77521,1/20/2046
665,1/21/2046
15799,1/22/2046
63691,1/23/2046
7580,1/24/2046
89313,1/25/2046
120308,1/26/2046
40531,1/27/2046
104008,1/28/2046
90901,1/29/2046
126524,1/30/2046
107981,1/31/2046
17436,2/1/2046
98175,2/2/2046
14331,2/3/2046
54063,2/4/2046
98122,2/5/2046
98746,2/6/2046
122306,2/7/2046
55807,2/8/2046
13538,2/9/2046
33355,2/10/2046
126363,2/11/2046
96247,2/12/2046
87911,2/13/2046
43990,2/14/2046
17412,2/15/2046
19862,2/16/2046
38564,2/17/2046
2855,2/18/2046
77975,2/19/2046
73581,2/20/2046
72169,2/21/2046
62806,2/22/2046
89916,2/23/2046
58892,2/24/2046
15536,2/25/2046
79390,2/26/2046
9803,2/27/2046
98445,2/28/2046
91497,3/1/2046
20273,3/2/2046
2145,3/3/2046
124391,3/4/2046
65886,3/5/2046
85277,3/6/2046
68322,3/7/2046
9096,3/8/2046
127797,3/9/2046
123491,3/10/2046
124510,3/11/2046
50862,3/12/2046
128671,3/13/2046
45443,3/14/2046
53281,3/15/2046
40708,3/16/2046
24736,3/17/2046
108184,3/18/2046
61169,3/19/2046
69973,3/20/2046
43897,3/21/2046
98685,3/22/2046
91213,3/23/2046
65900,3/24/2046
44420,3/25/2046
21958,3/26/2046
53219,3/27/2046
101190,3/28/2046
116205,3/29/2046
112348,3/30/2046
65395,3/31/2046
125591,4/1/2046
57971,4/2/2046
107983,4/3/2046
9440,4/4/2046
93232,4/5/2046
93995,4/6/2046
75164,4/7/2046
27226,4/8/2046
83262,4/9/2046
3869,4/10/2046
83022,4/11/2046
64300,4/12/2046
86366,4/13/2046
28049,4/14/2046
37955,4/15/2046
875,4/16/2046
66013,4/17/2046
38371,4/18/2046
52500,4/19/2046
86531,4/20/2046
13347,4/21/2046
75282,4/22/2046
82884,4/23/2046
34998,4/24/2046
69144,4/25/2046
7096,4/26/2046
80410,4/27/2046
111492,4/28/2046
99747,4/29/2046
109620,4/30/2046
125278,5/1/2046
104056,5/2/2046
31282,5/3/2046
129006,5/4/2046
114623,5/5/2046
10085,5/6/2046
19481,5/7/2046
18272,5/8/2046
13288,5/9/2046
72762,5/10/2046
40223,5/11/2046
1791,5/12/2046
87952,5/13/2046
83079,5/14/2046
15632,5/15/2046
126384,5/16/2046
116713,5/17/2046
100015,5/18/2046
100939,5/19/2046
374,5/20/2046
103437,5/21/2046
103256,5/22/2046
97209,5/23/2046
16440,5/24/2046
81714,5/25/2046
15714,5/26/2046
76159,5/27/2046
69381,5/28/2046
77952,5/29/2046
73398,5/30/2046
99714,5/31/2046
114298,6/1/2046
59013,6/2/2046
87328,6/3/2046
88534,6/4/2046
98384,6/5/2046
26681,6/6/2046
80356,6/7/2046
31883,6/8/2046
5372,6/9/2046
114510,6/10/2046
66476,6/11/2046
71911,6/12/2046
114815,6/13/2046
122595,6/14/2046
73976,6/15/2046
102177,6/16/2046
72126,6/17/2046
110433,6/18/2046
78045,6/19/2046
114134,6/20/2046
60118,6/21/2046
110027,6/22/2046
5693,6/23/2046
14333,6/24/2046
11506,6/25/2046
69972,6/26/2046
90202,6/27/2046
97643,6/28/2046
15816,6/29/2046
23262,6/30/2046
102078,7/1/2046
34380,7/2/2046
81605,7/3/2046
100607,7/4/2046
