Vehicle_ID,Vehicle_Name,Vehicle_Type,Color
8472,PONTIAC,02 - Automobile,WHITE
85290,PONTIAC,02 - Automobile,WHITE
21929,PONTIAC,02 - Automobile,WHITE
38567,PONTIAC,02 - Automobile,WHITE
11797,PONTIAC,02 - Automobile,WHITE
13967,PONTIAC,02 - Automobile,WHITE
91437,PONTIAC,02 - Automobile,WHITE
129271,PONTIAC,02 - Automobile,WHITE
20816,PONTIAC,02 - Automobile,WHITE
29903,PONTIAC,02 - Automobile,WHITE
24540,HONDA,02 - Automobile,BLUE
43005,HONDA,02 - Automobile,BLUE
119751,HONDA,02 - Automobile,BLUE
106535,HONDA,02 - Automobile,BLUE
127762,HONDA,02 - Automobile,BLUE
20346,HONDA,02 - Automobile,BLUE
54124,TOYOTA,02 - Automobile,SILVER
122506,TOYOTA,02 - Automobile,SILVER
42254,TOYOTA,02 - Automobile,SILVER
106706,TOYOTA,02 - Automobile,SILVER
91915,TOYOTA,02 - Automobile,SILVER
32151,TOYOTA,02 - Automobile,SILVER
35904,TOYOTA,02 - Automobile,SILVER
61683,TOYOTA,02 - Automobile,SILVER
103715,TOYOTA,02 - Automobile,SILVER
23868,TOYOTA,02 - Automobile,SILVER
86051,HONDA,02 - Automobile,BLUE
43339,FORD,02 - Automobile,GRAY
108984,FORD,02 - Automobile,GRAY
98170,FORD,02 - Automobile,GRAY
19866,VOLVO,02 - Automobile,SILVER
44958,FORD,02 - Automobile,SILVER
24455,TOYT,28 - Other,WHITE
39241,AUDI,02 - Automobile,BLACK
30795,HONDA,02 - Automobile,TAN
22555,CHEV,02 - Automobile,BLACK
86403,HYUNDAI,02 - Automobile,GRAY
46521,TOYT,02 - Automobile,BLACK
72682,TOYOTA,02 - Automobile,BLACK
53665,TOYOTA,02 - Automobile,BLACK
30632,TOYOTA,02 - Automobile,BLACK
119821,TOYOTA,02 - Automobile,BLACK
43999,FORD,02 - Automobile,BLACK
28463,NISS,02 - Automobile,GRAY
62748,TOYT,02 - Automobile,BLUE
116962,TOYOTA,02 - Automobile,GRAY
93575,TOYOTA,02 - Automobile,BLACK
52237,ACURA,02 - Automobile,GREEN
122153,CHEV,05 - Light Duty Truck,WHITE
43404,TOYT,02 - Automobile,GRAY
7796,HOND,02 - Automobile,GRAY
112971,FORD,05 - Light Duty Truck,BLACK
107734,TOYOTA,02 - Automobile,"BLUE, LIGHT"
29256,CHEVROLET,02 - Automobile,RED
102390,LEXS,02 - Automobile,GRAY
64733,HOND,02 - Automobile,SILVER
97714,MINI,02 - Automobile,RED
1436,TOYOTA,02 - Automobile,SILVER
98405,TOYOTA,02 - Automobile,MAROON
56981,CHEVY,02 - Automobile,WHITE
25569,TOYT,02 - Automobile,BLACK
57084,KIA,03 - Station Wagon,PURPLE
72684,LEXS,02 - Automobile,SILVER
113449,HONDA,02 - Automobile,"GREEN, DK"
39965,MAZDA,02 - Automobile,SILVER
27044,TOYOTA,02 - Automobile,N/A
68073,LEXUS,02 - Automobile,WHITE
4930,DODGE,03 - Station Wagon,BLUE
72149,ACUR,03 - Station Wagon,SILVER
38024,TOYOTA,02 - Automobile,GRAY
50152,TOYOTA,02 - Automobile,SILVER
58370,FORD,05 - Light Duty Truck,SILVER
38103,FORD,05 - Light Duty Truck,SILVER
5513,FORD,05 - Light Duty Truck,SILVER
20382,FORD,05 - Light Duty Truck,SILVER
73811,FORD,05 - Light Duty Truck,SILVER
14181,FORD,05 - Light Duty Truck,SILVER
31809,FORD,05 - Light Duty Truck,SILVER
30303,TOYT,02 - Automobile,WHITE
64947,TOYT,02 - Automobile,WHITE
76266,HONDA,02 - Automobile,GRAY
81420,FORD,02 - Automobile,GRAY
2435,CHRY,02 - Automobile,SILVER
77643,CHRY,02 - Automobile,SILVER
28400,CHRY,02 - Automobile,SILVER
88991,CHRY,02 - Automobile,SILVER
29863,MERZ,02 - Automobile,SILVER
117152,MERZ,02 - Automobile,SILVER
67494,HONDA,02 - Automobile,WHITE
40303,TOYOTA,02 - Automobile,BLACK
86554,FORD,03 - Station Wagon,BLACK
47863,FORD,03 - Station Wagon,BLACK
29455,FORD,03 - Station Wagon,BLACK
26853,TOYOTA,02 - Automobile,WHITE
13700,CHEV,05 - Light Duty Truck,BLUE
76141,HYUN,02 - Automobile,BLUE
122652,HYUN,02 - Automobile,BLUE
7519,DODGE,05 - Light Duty Truck,RED
119833,CHRY,02 - Automobile,N/A
96153,NISSAN,28 - Other,WHITE
68455,VOLK,02 - Automobile,BLACK
82784,VOLK,02 - Automobile,BLACK
3551,VOLK,02 - Automobile,BLACK
49248,NISSAN,02 - Automobile,GRAY
98110,AUDI,28 - Other,BLACK
71965,KIA,02 - Automobile,GRAY
2470,HONDA,02 - Automobile,BLUE
29503,JEEP,05 - Light Duty Truck,RED
91045,JEEP,05 - Light Duty Truck,RED
89652,FORD,03 - Station Wagon,GREEN
129646,TOYT,02 - Automobile,SILVER
87269,TOYT,28 - Other,WHITE
61667,KIA,28 - Other,BLACK
30450,HOND,02 - Automobile,WHITE
118015,HOND,28 - Other,MAROON
105556,LEXS,28 - Other,BLACK
111908,TOYT,28 - Other,SILVER
33986,JEEP,28 - Other,RED
102355,JEEP,28 - Other,RED
61603,TOYT,28 - Other,GOLD
116504,PONT,02 - Automobile,GOLD
99756,TOYOTA,02 - Automobile,GREEN
62175,TOYOTA,02 - Automobile,GREEN
81918,HONDA,02 - Automobile,WHITE
41266,HONDA,02 - Automobile,"GREEN, DK"
39740,MNNI,02 - Automobile,CREAM
99644,FIAT,02 - Automobile,WHITE
15791,FORD,02 - Automobile,BLACK
75458,TOYOTA,02 - Automobile,BLACK
94720,LEXUS,02 - Automobile,BLACK
123090,MAZDA,02 - Automobile,RED
49464,CHEV,02 - Automobile,BLACK
48902,SUBARU,02 - Automobile,BLUE
29217,SUBARU,02 - Automobile,BLUE
100531,JEEP,02 - Automobile,WHITE
44467,JEEP,02 - Automobile,WHITE
11766,BMW,02 - Automobile,BLACK
20709,BMW,02 - Automobile,BLACK
68988,TOYOTA,02 - Automobile,BLACK
37082,TOYOTA,02 - Automobile,BLACK
8583,NISS,02 - Automobile,BLACK
35872,OLDS,02 - Automobile,BLUE
35434,OLDS,02 - Automobile,BLUE
75239,NISS,05 - Light Duty Truck,WHITE
36005,DODGE,02 - Automobile,SILVER
85163,DODGE,02 - Automobile,SILVER
11015,DODGE,02 - Automobile,SILVER
71064,FORD,05 - Light Duty Truck,BROWN
124843,TOYOTA,02 - Automobile,SILVER
7449,NISSAN,02 - Automobile,WHITE
84726,VOLKSWAGON,02 - Automobile,BLACK
113746,VOLKSWAGON,02 - Automobile,BLACK
27474,FORD,02 - Automobile,BLACK
104595,VOLVO,02 - Automobile,BLACK
51591,JEEP,02 - Automobile,SILVER
47935,VOLV,05 - Light Duty Truck,BLACK
15087,FORD,02 - Automobile,BLUE
12994,TOYOTA,02 - Automobile,BLUE
62927,TOYOTA,02 - Automobile,BLUE
66492,LEXUS,02 - Automobile,SILVER
69811,MAZDA,02 - Automobile,BLUE
97228,TOYT,02 - Automobile,SILVER
104020,BMW,02 - Automobile,WHITE
91490,TOYT,02 - Automobile,GRAY
20081,MERZ,02 - Automobile,BLACK
102671,NISSAN,02 - Automobile,SILVER
6650,HONDA,02 - Automobile,BLACK
20104,JEEP,02 - Automobile,ORANGE
121946,WORK,05 - Light Duty Truck,BROWN
16044,FORD,06 - Heavy Duty Truck,WHITE
1101,TOYOTA,02 - Automobile,BLACK
13742,FORD,03 - Station Wagon,BLACK
109835,CHEVROLET,03 - Station Wagon,BLACK
54864,CHEVROLET,03 - Station Wagon,BLACK
102127,CHEVROLET,03 - Station Wagon,BLACK
114537,ACURA,03 - Station Wagon,SILVER
86969,VOLK,02 - Automobile,"BLUE, DARK"
122004,VOLK,02 - Automobile,"BLUE, DARK"
63047,VOLK,02 - Automobile,"BLUE, DARK"
95024,KIA,03 - Station Wagon,PURPLE
81120,LEXS,02 - Automobile,SILVER
118543,LEXUS,02 - Automobile,WHITE
53173,ACUR,03 - Station Wagon,SILVER
93587,ACUR,03 - Station Wagon,SILVER
81074,NISSAN,02 - Automobile,BEIGE
118841,ISUZU,05 - Light Duty Truck,WHITE
60996,ISUZU,05 - Light Duty Truck,WHITE
94127,TOYOTA,02 - Automobile,MAROON
81799,INFI,02 - Automobile,GRAY
45384,MERCEDES,02 - Automobile,"BLUE, DARK"
117542,MAZDA,02 - Automobile,BLACK
17287,FORD,05 - Light Duty Truck,"BLUE, DARK"
105267,NISS,02 - Automobile,SILVER
7963,GMC,02 - Automobile,WHITE
44009,GMC,02 - Automobile,WHITE
101154,TOYT,02 - Automobile,BLACK
86539,DODGE,05 - Light Duty Truck,"BLUE, DARK"
123742,TOYT,02 - Automobile,GOLD
103541,TOTY,02 - Automobile,SILVER
86363,TOTY,02 - Automobile,SILVER
91506,NISSAN,02 - Automobile,BLACK
47976,VOLK,02 - Automobile,BLACK
109777,CHRYSLER,02 - Automobile,WHITE
90808,TOYOTA,02 - Automobile,BLACK
87026,TOYOTA,02 - Automobile,BLACK
108662,DODGE,02 - Automobile,TAN
30563,TOYOTA,02 - Automobile,"BLUE, DARK"
116351,TOYOTA,02 - Automobile,"BLUE, DARK"
35699,HYUN,02 - Automobile,SILVER
63437,SCION,02 - Automobile,SILVER
18908,SCION,02 - Automobile,WHITE
17534,SCION,02 - Automobile,WHITE
101169,HYUNDAI,02 - Automobile,WHITE
87531,HYUNDAI,02 - Automobile,WHITE
18907,CHEVROLET,02 - Automobile,BLACK
104866,CHEVROLET,02 - Automobile,BLACK
118756,FORD,02 - Automobile,GRAY
109707,FORD,02 - Automobile,GRAY
2457,LEXS,02 - Automobile,SILVER
109629,LEXS,02 - Automobile,SILVER
50461,GMC,05 - Light Duty Truck,WHITE
95919,CHEVY,02 - Automobile,"BLUE, LIGHT"
67992,MAZDA,02 - Automobile,SILVER
163,MAZDA,02 - Automobile,SILVER
6475,VOLVO,02 - Automobile,SILVER
81654,TOYOTA,02 - Automobile,BLUE
73898,FORD,02 - Automobile,WHITE
99117,TOYOTA,02 - Automobile,BLACK
75931,CHEV,05 - Light Duty Truck,WHITE
41933,ACUR,02 - Automobile,BLUE
116214,DODGE,02 - Automobile,GRAY
93807,DODGE,02 - Automobile,GRAY
90248,DODGE,02 - Automobile,GRAY
40835,DODGE,02 - Automobile,GRAY
99395,HOND,02 - Automobile,GOLD
16337,DODGE,02 - Automobile,GRAY
2377,HONDA,02 - Automobile,SILVER
126984,HONDA,02 - Automobile,SILVER
52253,HONDA,02 - Automobile,SILVER
32924,FORD,02 - Automobile,BLACK
15292,FORD,02 - Automobile,BLACK
45247,TOYOTA,02 - Automobile,RED
22872,TOYOTA,02 - Automobile,RED
55211,BMW,02 - Automobile,GRAY
5306,BMW,02 - Automobile,GRAY
31297,ACURA,02 - Automobile,BLUE
115265,ACURA,02 - Automobile,BLUE
129198,FORD,02 - Automobile,SILVER
75059,FORD,02 - Automobile,SILVER
14879,VOLKSWAGON,02 - Automobile,WHITE
12440,VOLKSWAGON,02 - Automobile,WHITE
87723,CHEVROLET,02 - Automobile,SILVER
39987,CHEVROLET,02 - Automobile,WHITE
119223,CHEVROLET,02 - Automobile,WHITE
122200,HYUNDAI,02 - Automobile,BLUE
55579,HONDA,02 - Automobile,BLUE
5588,TOYOTA,02 - Automobile,WHITE
48933,FORD,02 - Automobile,WHITE
110860,FORD,02 - Automobile,WHITE
81467,NISSAN,02 - Automobile,GRAY
127059,SUBARU,02 - Automobile,SILVER
55409,TOYOTA,05 - Light Duty Truck,GREEN
125017,INFINITI,02 - Automobile,GRAY
62684,KIA,02 - Automobile,RED
43698,CHRY,02 - Automobile,SILVER
88241,MITSUBISHI,02 - Automobile,WHITE
17402,ACURA,02 - Automobile,WHITE
15612,HYUNDAI,02 - Automobile,GRAY
85240,HYUNDAI,02 - Automobile,GRAY
36936,HYUNDAI,02 - Automobile,GRAY
113328,TOYOTA,02 - Automobile,SILVER
2014,TOYOTA,02 - Automobile,BLACK
55551,TOYOTA,02 - Automobile,BLACK
16226,FORD,05 - Light Duty Truck,MAROON
88508,FORD,05 - Light Duty Truck,MAROON
123666,TOYOTA,02 - Automobile,"BLUE, DARK"
66128,CHEV,02 - Automobile,BLACK
84319,CHEV,02 - Automobile,BLACK
127770,CHEV,02 - Automobile,BLACK
84279,TOYOTA,02 - Automobile,WHITE
65222,TOYT,02 - Automobile,WHITE
44178,TOYT,02 - Automobile,WHITE
118160,HONDA,02 - Automobile,GRAY
39038,HONDA,02 - Automobile,BLACK
80794,TOYOVAL2005,02 - Automobile,SILVER
12269,DODG,02 - Automobile,BLUE
92660,DODG,02 - Automobile,BLUE
30424,TOYOTA,02 - Automobile,BLACK
1104,FORD,02 - Automobile,TAN
49340,NISSAN,02 - Automobile,GRAY
31559,NISSAN,02 - Automobile,GRAY
5756,JEEP,02 - Automobile,BLACK
105991,NISSAN,02 - Automobile,BLACK
8372,LEXUS,02 - Automobile,SILVER
60117,CHEV,02 - Automobile,BLACK
116241,HONDA,02 - Automobile,WHITE
58738,CHEVY,02 - Automobile,SILVER
51953,INFINITI,02 - Automobile,SILVER
121274,INFINITI,02 - Automobile,SILVER
25792,DODGE,02 - Automobile,GRAY
9937,SAAB,02 - Automobile,BLUE
70944,SAAB,02 - Automobile,BLUE
2386,SAAB,02 - Automobile,BLUE
42121,SAAB,02 - Automobile,BLUE
507,BUICK,02 - Automobile,RED
2217,MERZ,02 - Automobile,BLACK
86621,MAZD,02 - Automobile,GRAY
47381,FORD,02 - Automobile,RED
5531,JEEP,02 - Automobile,WHITE
667,TOYOTA,02 - Automobile,GREEN
28448,TOYOTA,02 - Automobile,GREEN
97460,SUBARY,02 - Automobile,GREEN
77694,GMC,02 - Automobile,"GREEN, DK"
7551,HOND,02 - Automobile,SILVER
87071,HOND,02 - Automobile,SILVER
15001,FORD,02 - Automobile,BLUE
89441,FORD,02 - Automobile,BLUE
109015,FORD,02 - Automobile,BLACK
94535,TOYT,02 - Automobile,SILVER
45737,TOYOTA,02 - Automobile,BLUE
94888,TOYOTA,02 - Automobile,BLUE
14783,FORD,02 - Automobile,RED
126955,AUDI,02 - Automobile,BLACK
102994,ACURA,02 - Automobile,BLACK
79004,HOND,02 - Automobile,BLACK
76510,NISSAN,02 - Automobile,WHITE
100968,MAZD,02 - Automobile,GRAY
17077,VW,02 - Automobile,GRAY
15179,LEXUS,02 - Automobile,BLACK
75398,NISSAN,02 - Automobile,BLACK
129435,HONDA,02 - Automobile,BLACK
106742,HONDA,02 - Automobile,BLACK
1737,HONDA,02 - Automobile,BLACK
26891,TOYOTA,02 - Automobile,BLACK
109064,VOLK,02 - Automobile,SILVER
66234,TOYT,02 - Automobile,SILVER
79763,VOLSKWAGEN,02 - Automobile,GREEN
89261,VOLSKWAGEN,02 - Automobile,GREEN
94173,VOLSKWAGEN,02 - Automobile,GREEN
2599,VOLSKWAGEN,02 - Automobile,GREEN
85609,NISSAN,01 - Motorcycle,GRAY
3095,NISSAN,01 - Motorcycle,GRAY
47367,NISSAN,01 - Motorcycle,GRAY
23317,NISSAN,01 - Motorcycle,GRAY
111391,HONDA,02 - Automobile,SILVER
37192,LEXS,02 - Automobile,BLACK
59742,LEXS,02 - Automobile,BLACK
61764,HONDA,02 - Automobile,SILVER
39359,HONDA,02 - Automobile,SILVER
38614,TOYOTA,02 - Automobile,WHITE
74390,TOYOTA,02 - Automobile,WHITE
852,HONDA,02 - Automobile,BLACK
87533,HONDA,02 - Automobile,BLACK
64033,HONDA,02 - Automobile,BLACK
32133,HONDA,02 - Automobile,BLACK
128673,CHEVY,05 - Light Duty Truck,WHITE
123157,CHEVY,05 - Light Duty Truck,WHITE
88619,CHEVY,05 - Light Duty Truck,WHITE
52644,CHEVY,05 - Light Duty Truck,WHITE
70464,CHEVY,02 - Automobile,GRAY
66640,LEXU,02 - Automobile,BLACK
97125,CHRYSLER,02 - Automobile,SILVER
3696,DODGE,02 - Automobile,WHITE
49299,DODGE,02 - Automobile,WHITE
90013,HONDA,02 - Automobile,"BLUE, LIGHT"
5011,ACURA,02 - Automobile,GOLD
96591,HYUNDAI,02 - Automobile,BLACK
5631,CHRY,02 - Automobile,"BLUE, LIGHT"
15318,MITSUBISHI,02 - Automobile,BLACK
107368,HONDA,02 - Automobile,WHITE
70302,HONDA,02 - Automobile,WHITE
77133,NISSAN,02 - Automobile,BLACK
51704,FORD,05 - Light Duty Truck,WHITE
117452,KIA,02 - Automobile,MAROON
104630,NISSAN,02 - Automobile,GRAY
84983,NISSAN,02 - Automobile,GRAY
115709,TOYOTA,02 - Automobile,BLUE
119041,DODGE,02 - Automobile,BLUE
72260,HONDA,02 - Automobile,SILVER
62921,HONDA,02 - Automobile,SILVER
32673,CHEVROLET,02 - Automobile,BLACK
11872,DODG,02 - Automobile,SILVER
121399,DODG,02 - Automobile,SILVER
62509,DODGE,02 - Automobile,WHITE
115499,TOYT,02 - Automobile,BLACK
68324,NISSAN,02 - Automobile,BLACK
8011,LEXUS,02 - Automobile,SILVER
112973,LEXUS,02 - Automobile,SILVER
105744,JEEP,02 - Automobile,RED
30373,HYUNDAI,02 - Automobile,RED
106781,HYUNDAI,02 - Automobile,RED
120036,HYUNDAI,02 - Automobile,RED
58272,HYUNDAI,02 - Automobile,RED
2396,HONDA,02 - Automobile,"BLUE, LIGHT"
1231,TOYOTA,02 - Automobile,BLUE
77400,TOYOTA,02 - Automobile,BLUE
51856,VOLKS,02 - Automobile,BLACK
63078,VOLKS,02 - Automobile,BLACK
109982,TOYOTA,02 - Automobile,WHITE
101629,HONDA,02 - Automobile,GOLD
120522,TOYOTA,02 - Automobile,ORANGE
62471,TOYOTA,02 - Automobile,BLUE
89933,TOYOTA,02 - Automobile,GREEN
76883,FORD,02 - Automobile,WHITE
14161,HYUNDAI,02 - Automobile,WHITE
123429,HYUNDAI,02 - Automobile,WHITE
48116,MERZ,03 - Station Wagon,SILVER
33030,MITS,02 - Automobile,WHITE
16912,NISSAN,02 - Automobile,BLUE
15196,HONDA,02 - Automobile,"BLUE, LIGHT"
34521,FORD,01 - Motorcycle,RED
25855,FORD,02 - Automobile,"BLUE, LIGHT"
125448,CHEV,02 - Automobile,BLACK
17978,PONT,02 - Automobile,BLACK
63240,PONT,02 - Automobile,BLACK
49158,KIA,02 - Automobile,WHITE
122438,KIA,02 - Automobile,WHITE
101455,HONDA,02 - Automobile,SILVER
88967,NISS,02 - Automobile,BLUE
13200,HONDA,02 - Automobile,GRAY
100774,VOLK,02 - Automobile,SILVER
13827,VOLK,02 - Automobile,SILVER
16963,TOYT,02 - Automobile,BLUE
92543,MERZ,02 - Automobile,BLUE
40463,HONDA,02 - Automobile,BLUE
111794,HONDA,02 - Automobile,BLUE
116708,FORD,02 - Automobile,WHITE
83482,MAZDA,02 - Automobile,"BLUE, LIGHT"
67726,TOYT,02 - Automobile,"GREEN, LGT"
65363,MERZ,02 - Automobile,TAN
5402,TOYOTA,02 - Automobile,WHITE
84961,TOYOTA,02 - Automobile,BLACK
35685,TOYOTA,02 - Automobile,SILVER
44713,TOYOTA,02 - Automobile,BLACK
86692,ACUR,03 - Station Wagon,SILVER
107249,TOYOTA,02 - Automobile,WHITE
65293,BMW,02 - Automobile,BLACK
56238,VOLK,02 - Automobile,BLACK
97873,VOLK,02 - Automobile,"BLUE, DARK"
51355,VOLK,02 - Automobile,"BLUE, DARK"
97222,TOYT,02 - Automobile,GRAY
74203,HOND,02 - Automobile,SILVER
67745,FORD,02 - Automobile,GRAY
6816,TOYOTA,02 - Automobile,"BLUE, DARK"
127325,SCION,02 - Automobile,SILVER
86364,TOYOTA,02 - Automobile,SILVER
43080,BMW,02 - Automobile,BLUE
95068,TOYOTA,02 - Automobile,BLACK
59380,CHEVROLET,02 - Automobile,SILVER
93755,CHEVROLET,02 - Automobile,SILVER
60895,CHEVROLET,02 - Automobile,SILVER
102270,JEEP,02 - Automobile,GRAY
81990,FORD,02 - Automobile,BLUE
82659,CHRY,02 - Automobile,WHITE
27721,ACURA,02 - Automobile,"GREEN, DK"
62023,TOYOTA,02 - Automobile,WHITE
16273,MERZ,02 - Automobile,BLACK
82505,CHEVROLET,02 - Automobile,WHITE
59810,ACUR,02 - Automobile,WHITE
87183,HOND,02 - Automobile,MAROON
1235,HYUN,02 - Automobile,SILVER
70809,TOYT,02 - Automobile,BEIGE
34649,NISS,02 - Automobile,SILVER
100677,GMC,02 - Automobile,BLUE
54370,TOYOTA,02 - Automobile,BLUE
106870,MERCURY,02 - Automobile,GRAY
43356,FORD,02 - Automobile,"GREEN, DK"
57536,NISSAN,02 - Automobile,BLACK
54790,TOYT,02 - Automobile,SILVER
74976,MITS,02 - Automobile,GREEN
11490,MITS,02 - Automobile,GREEN
25247,MACK,05 - Light Duty Truck,RED
50890,FORD,02 - Automobile,WHITE
809,DODGE,02 - Automobile,WHITE
23421,DODGE,02 - Automobile,WHITE
8694,DODGE,02 - Automobile,WHITE
94911,LEXUS,02 - Automobile,WHITE
41201,NISSAN,02 - Automobile,BLACK
36134,NISSAN,02 - Automobile,BLACK
19704,BMW,02 - Automobile,BLACK
111903,BMW,02 - Automobile,BLACK
10266,BMW,02 - Automobile,BLACK
88213,BMW,02 - Automobile,BLACK
53037,BMW,02 - Automobile,BLACK
109805,BMW,02 - Automobile,BLACK
11780,BMW,02 - Automobile,BLACK
75245,BMW,02 - Automobile,BLACK
100669,BMW,02 - Automobile,BLACK
100191,BMW,02 - Automobile,BLACK
46033,GILLIG,10 - Transit Bus,BLUE
7203,VW,02 - Automobile,RED
112455,MERZ,02 - Automobile,BLACK
108624,TOYOTA,02 - Automobile,BLACK
110210,TOYOTA,02 - Automobile,BLACK
68819,TOYOTA,02 - Automobile,BLACK
53505,TOYOTA,02 - Automobile,BLACK
65998,MAZD,02 - Automobile,BLUE
91268,MAZD,02 - Automobile,BLUE
38791,MAZD,02 - Automobile,BLUE
16110,MAZD,02 - Automobile,BLUE
115042,ACURA,02 - Automobile,SILVER
69560,ACURA,02 - Automobile,BLACK
670,MAZD,02 - Automobile,BLUE
117722,ACURA,02 - Automobile,SILVER
76662,ACURA,02 - Automobile,SILVER
88227,SUBARU,28 - Other,WHITE
11288,SUBARU,28 - Other,WHITE
60817,TOYOTA,02 - Automobile,GREEN
56261,HYUNDAI,02 - Automobile,BLACK
45962,NISS,02 - Automobile,GRAY
62093,NISS,02 - Automobile,GRAY
27387,NISS,02 - Automobile,GRAY
122695,NISS,02 - Automobile,GRAY
53308,CHEV,02 - Automobile,SILVER
72210,CHEV,02 - Automobile,SILVER
70203,CHEV,02 - Automobile,SILVER
67351,FORD,02 - Automobile,WHITE
97219,CHEVROLET,02 - Automobile,BLACK
49431,CHEVROLET,02 - Automobile,BLACK
14616,TOYOTA,02 - Automobile,SILVER
39569,CHEV,02 - Automobile,BLACK
127928,CHEV,02 - Automobile,BLACK
43315,TOYOTA,02 - Automobile,GRAY
12528,FORD,02 - Automobile,WHITE
98540,MERZ,02 - Automobile,BLACK
48653,ISUZU,02 - Automobile,SILVER
58811,ISUZU,02 - Automobile,SILVER
126475,TOYT,02 - Automobile,GOLD
58431,TOYT,02 - Automobile,GOLD
27923,FORD,02 - Automobile,WHITE
20867,FORD,02 - Automobile,BLUE
56603,FORD,02 - Automobile,BLUE
125463,TOYOTA,02 - Automobile,BLACK
18167,LEXU,02 - Automobile,SILVER
125523,NISSAN,02 - Automobile,"GREEN, LGT"
33573,NISSAN,02 - Automobile,"GREEN, LGT"
94560,NISSAN,02 - Automobile,BLUE
60138,NISSAN,02 - Automobile,SILVER
63881,HONDA,02 - Automobile,BLACK
59866,HONDA,02 - Automobile,BLACK
64322,HONDA,02 - Automobile,BLACK
11959,AUDI,02 - Automobile,BLACK
77451,CHEV,02 - Automobile,WHITE
61809,HONDA,02 - Automobile,SILVER
104804,CHEVY,02 - Automobile,WHITE
95377,CHEVY,02 - Automobile,WHITE
51,TOYOTA,02 - Automobile,RED
100575,HONDA,02 - Automobile,SILVER
696,HONDA,02 - Automobile,SILVER
121066,HONDA,02 - Automobile,SILVER
30209,MERCEDEZ,02 - Automobile,SILVER
96749,NISSAN,02 - Automobile,RED
25112,KIA,02 - Automobile,BLACK
129844,FORD,05 - Light Duty Truck,BLUE
119417,HONDA,02 - Automobile,GRAY
97768,TOYT,02 - Automobile,SILVER
104514,MERC,02 - Automobile,BLUE
45575,MERC,02 - Automobile,BLUE
117794,LEXUS,02 - Automobile,BLACK
45087,MERC,02 - Automobile,BLUE
62008,LEXUS,02 - Automobile,BLACK
22242,MERC,02 - Automobile,BLUE
49516,MERC,02 - Automobile,BLUE
70620,MERC,02 - Automobile,BLUE
110117,MERC,02 - Automobile,BLUE
43358,MERC,02 - Automobile,BLUE
77853,MERC,02 - Automobile,BLUE
18198,MERC,02 - Automobile,BLUE
34629,MERC,02 - Automobile,BLUE
60871,MERC,02 - Automobile,BLUE
65792,HONDA,02 - Automobile,BLACK
84462,CHEV,02 - Automobile,BLACK
102081,CHEV,02 - Automobile,BLACK
10531,HONDA,02 - Automobile,GRAY
35660,HONDA,02 - Automobile,GRAY
117341,HONDA,02 - Automobile,GRAY
127077,HOND,02 - Automobile,SILVER
56130,HONDA,02 - Automobile,RED
4259,TOYT,02 - Automobile,GRAY
17671,NISS,02 - Automobile,GOLD
117626,TOYOTA,02 - Automobile,RED
49337,NISSAN,02 - Automobile,BLACK
62173,NISSAN,02 - Automobile,BLACK
55102,NISSAN,02 - Automobile,GRAY
30564,NISSAN,02 - Automobile,GRAY
76031,HYUN,01 - Motorcycle,CREAM
42728,OLDSMOBILE,02 - Automobile,WHITE
106910,OLDSMOBILE,02 - Automobile,WHITE
14885,OLDSMOBILE,02 - Automobile,WHITE
70356,OLDSMOBILE,02 - Automobile,WHITE
19259,TOYOTA,02 - Automobile,BLACK
85740,JEEP,02 - Automobile,BLUE
95112,JEEP,02 - Automobile,BLUE
106055,LEXU,05 - Light Duty Truck,GOLD
62808,LEXU,05 - Light Duty Truck,GOLD
31649,LEXU,05 - Light Duty Truck,GOLD
11597,LEXU,05 - Light Duty Truck,GOLD
81077,LEXU,05 - Light Duty Truck,GOLD
108075,LEXU,05 - Light Duty Truck,GOLD
92560,HONDA,02 - Automobile,BLACK
59909,HONDA,02 - Automobile,BLACK
58633,HONDA,02 - Automobile,BLACK
29532,FORD,05 - Light Duty Truck,WHITE
37917,VOLVO,02 - Automobile,GREEN
89598,VOLVO,02 - Automobile,GREEN
96151,VOLVO,02 - Automobile,GREEN
18580,VOLVO,02 - Automobile,GREEN
47897,VOLVO,02 - Automobile,GREEN
84156,NISSAN,02 - Automobile,WHITE
116790,NISSAN,02 - Automobile,WHITE
119967,NISSAN,02 - Automobile,WHITE
80403,NISSAN,02 - Automobile,WHITE
99878,NISSAN,02 - Automobile,WHITE
307,NISSAN,02 - Automobile,WHITE
68240,NISSAN,02 - Automobile,WHITE
59116,TOYOTA,02 - Automobile,BLACK
108348,TOYOTA,02 - Automobile,BLACK
42733,TOYOTA,02 - Automobile,BLACK
2333,TOYOTA,02 - Automobile,BLACK
53639,TOYOTA,02 - Automobile,BLACK
36573,TOYOTA,02 - Automobile,BLACK
116072,TOYOTA,02 - Automobile,BLACK
80863,TOYOTA,02 - Automobile,BLACK
41723,FORD,03 - Station Wagon,WHITE
61277,TOYT,02 - Automobile,BLACK
94580,SCION,02 - Automobile,WHITE
48121,SCION,02 - Automobile,WHITE
70638,SCION,02 - Automobile,WHITE
21017,SCION,02 - Automobile,WHITE
50068,SCION,02 - Automobile,WHITE
57545,SCION,02 - Automobile,WHITE
54642,SCION,02 - Automobile,WHITE
74053,SCION,02 - Automobile,WHITE
55128,NISS,02 - Automobile,SILVER
